cycle_str,t_elapsed,unix_ts,n_synced,n_pending_demap,n_demapped,n_pending_ldpc,n_ldpcd,n_decoded,n_unique,ldpc_success_pc
251129_124430,9.17,1764420279.17,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.182,1764420279.182,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.194,1764420279.194,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.207,1764420279.207,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.219,1764420279.219,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.232,1764420279.232,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.244,1764420279.244,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.257,1764420279.257,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.269,1764420279.269,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.281,1764420279.281,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.293,1764420279.293,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.306,1764420279.306,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.317,1764420279.317,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.329,1764420279.329,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.341,1764420279.341,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.353,1764420279.353,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.365,1764420279.365,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.377,1764420279.377,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.389,1764420279.389,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.401,1764420279.401,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.413,1764420279.413,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.426,1764420279.426,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.438,1764420279.438,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.45,1764420279.45,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.463,1764420279.463,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.475,1764420279.475,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.487,1764420279.487,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.499,1764420279.499,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.511,1764420279.511,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.523,1764420279.523,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.535,1764420279.535,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.547,1764420279.547,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.559,1764420279.559,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.571,1764420279.571,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.583,1764420279.583,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.595,1764420279.595,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.607,1764420279.607,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.619,1764420279.619,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.631,1764420279.631,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.643,1764420279.643,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.655,1764420279.655,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.666,1764420279.666,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.678,1764420279.678,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.691,1764420279.691,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.703,1764420279.703,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.715,1764420279.715,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.727,1764420279.727,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.739,1764420279.739,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.751,1764420279.751,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.763,1764420279.763,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.775,1764420279.775,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.787,1764420279.787,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.799,1764420279.799,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.811,1764420279.811,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.823,1764420279.823,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.835,1764420279.835,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.846,1764420279.846,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.858,1764420279.858,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.87,1764420279.87,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.882,1764420279.882,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.894,1764420279.894,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.906,1764420279.906,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.918,1764420279.918,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.93,1764420279.93,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.942,1764420279.942,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.954,1764420279.954,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.966,1764420279.966,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.978,1764420279.978,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,9.99,1764420279.99,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.002,1764420280.002,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.014,1764420280.014,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.027,1764420280.027,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.039,1764420280.039,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.051,1764420280.051,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.063,1764420280.063,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.076,1764420280.076,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.088,1764420280.088,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.1,1764420280.1,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.112,1764420280.112,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.124,1764420280.124,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.136,1764420280.136,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.148,1764420280.148,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.16,1764420280.16,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.172,1764420280.172,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.184,1764420280.184,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.195,1764420280.195,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.207,1764420280.207,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.219,1764420280.219,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.231,1764420280.231,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.243,1764420280.243,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.255,1764420280.255,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.267,1764420280.267,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.279,1764420280.279,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.291,1764420280.291,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.303,1764420280.303,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.315,1764420280.315,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.327,1764420280.327,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.339,1764420280.339,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.352,1764420280.352,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.364,1764420280.364,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.376,1764420280.376,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.388,1764420280.388,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.4,1764420280.4,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.412,1764420280.412,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.425,1764420280.425,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.439,1764420280.439,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.451,1764420280.451,631,0,0,0,48,6,2,0.12499973958387586
251129_124430,10.474,1764420280.474,621,10,2,2,48,6,2,0.12499973958387586
251129_124430,10.494,1764420280.494,616,3,1,1,50,6,2,0.11999976000047999
251129_124430,10.506,1764420280.506,615,0,0,0,51,6,2,0.11764682814347423
251129_124430,10.519,1764420280.519,615,0,0,0,51,6,2,0.11764682814347423
251129_124430,10.537,1764420280.537,610,5,0,0,51,6,2,0.11764682814347423
251129_124430,10.549,1764420280.549,610,0,0,0,51,6,2,0.11764682814347423
251129_124430,10.564,1764420280.564,609,1,1,1,51,6,2,0.11764682814347423
251129_124430,10.576,1764420280.576,608,0,0,0,52,6,2,0.11538439349155097
251129_124430,10.595,1764420280.595,602,6,0,0,52,6,2,0.11538439349155097
251129_124430,10.607,1764420280.607,602,0,0,0,52,6,2,0.11538439349155097
251129_124430,10.622,1764420280.622,601,1,1,1,52,6,2,0.11538439349155097
251129_124430,10.634,1764420280.634,600,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.649,1764420280.649,597,3,0,0,53,6,2,0.11320733357106873
251129_124430,10.661,1764420280.661,597,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.673,1764420280.673,597,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.685,1764420280.685,597,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.706,1764420280.706,587,10,0,0,53,6,2,0.11320733357106873
251129_124430,10.725,1764420280.725,577,10,0,0,53,6,2,0.11320733357106873
251129_124430,10.737,1764420280.737,577,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.755,1764420280.755,571,6,0,0,53,6,2,0.11320733357106873
251129_124430,10.767,1764420280.767,571,0,0,0,53,6,2,0.11320733357106873
251129_124430,10.79,1764420280.79,558,13,1,1,53,6,2,0.11320733357106873
251129_124430,10.803,1764420280.803,557,0,0,0,54,6,2,0.11111090535017527
251129_124430,10.825,1764420280.825,548,9,2,2,54,6,2,0.11111090535017527
251129_124430,10.839,1764420280.839,546,0,0,0,56,6,2,0.10714266581666818
251129_124430,10.865,1764420280.865,536,10,1,1,56,6,2,0.10714266581666818
251129_124430,10.886,1764420280.886,526,9,1,1,57,6,2,0.105262973222854
251129_124430,10.899,1764420280.899,525,0,0,0,58,6,2,0.10344809750328016
251129_124430,10.927,1764420280.927,509,16,1,1,58,6,2,0.10344809750328016
251129_124430,10.96,1764420280.96,494,14,1,1,59,6,2,0.10169474289026628
251129_124430,10.99,1764420280.99,485,8,1,1,60,6,2,0.09999983333361111
251129_124430,11.002,1764420281.002,484,0,0,0,61,6,2,0.09836049449099263
251129_124430,11.022,1764420281.022,474,10,2,2,61,6,2,0.09836049449099263
251129_124430,11.049,1764420281.049,473,-1,1,0,62,6,2,0.0967740374612299
251129_124430,11.432,1764420281.432,438,34,3,3,63,6,2,0.09523794406675544
251129_124430,11.577,1764420281.577,283,152,4,4,66,6,2,0.09090895316825277
251129_124430,12.1,1764420282.1,254,25,2,2,70,6,2,0.08571416326548105
251129_124430,12.199,1764420282.199,180,72,31,31,72,6,2,0.08333321759275333
251129_124430,12.312,1764420282.312,149,0,3,2,102,6,2,0.05882347174169437
251129_124430,12.697,1764420282.697,144,2,13,12,104,6,2,0.05769225221898825
251129_124430,13.23,1764420283.23,83,48,64,64,117,6,2,0.05128200745127568
251129_124430,14.717,1764420284.717,20,-1,20,17,178,26,10,0.14606733367003727
251129_124430,14.843,1764420284.843,10,-10,10,0,188,26,10,0.1382977987777666
251129_124430,14.982,1764420284.982,5,-5,5,0,193,26,10,0.13471495610624035
251129_124445,0.112,1764420285.112,5,-5,5,0,193,26,10,0.13471495610624035
251129_124445,0.141,1764420285.141,5,-5,5,0,193,26,10,0.13471495610624035
251129_124445,0.352,1764420285.352,4,-4,4,0,1,0,0,0.0
251129_124445,0.425,1764420285.425,4,-4,4,0,1,1,1,0.9999000099990001
251129_124445,0.55,1764420285.55,3,-3,3,0,2,1,1,0.49997500124993743
251129_124445,0.662,1764420285.662,3,-3,3,0,2,2,1,0.9999500024998749
251129_124445,0.747,1764420285.747,2,-2,2,0,3,2,1,0.6666444451851604
251129_124445,0.802,1764420285.802,2,-2,2,0,3,2,1,0.6666444451851604
251129_124445,0.872,1764420285.872,2,-2,2,0,3,2,1,0.6666444451851604
251129_124445,0.944,1764420285.944,1,-1,1,0,4,2,1,0.49998750031249223
251129_124445,0.971,1764420285.971,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,0.983,1764420285.983,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,0.994,1764420285.994,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.006,1764420286.006,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.018,1764420286.018,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.029,1764420286.029,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.041,1764420286.041,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.053,1764420286.053,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.064,1764420286.064,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.076,1764420286.076,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.087,1764420286.087,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.099,1764420286.099,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.11,1764420286.11,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.125,1764420286.125,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.137,1764420286.137,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.148,1764420286.148,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.16,1764420286.16,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.172,1764420286.172,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.183,1764420286.183,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.195,1764420286.195,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.206,1764420286.206,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.219,1764420286.219,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.231,1764420286.231,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.243,1764420286.243,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.255,1764420286.255,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.266,1764420286.266,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.277,1764420286.277,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.289,1764420286.289,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.301,1764420286.301,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.313,1764420286.313,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.326,1764420286.326,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.338,1764420286.338,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.349,1764420286.349,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.36,1764420286.36,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.372,1764420286.372,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.384,1764420286.384,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.396,1764420286.396,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.408,1764420286.408,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.42,1764420286.42,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.431,1764420286.431,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.443,1764420286.443,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.456,1764420286.456,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.468,1764420286.468,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.479,1764420286.479,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.491,1764420286.491,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.503,1764420286.503,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.515,1764420286.515,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.526,1764420286.526,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.537,1764420286.537,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.549,1764420286.549,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.56,1764420286.56,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.571,1764420286.571,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.582,1764420286.582,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.593,1764420286.593,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.605,1764420286.605,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.618,1764420286.618,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.629,1764420286.629,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.641,1764420286.641,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.653,1764420286.653,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.665,1764420286.665,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.679,1764420286.679,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.69,1764420286.69,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.702,1764420286.702,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.713,1764420286.713,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.724,1764420286.724,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.737,1764420286.737,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.748,1764420286.748,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.759,1764420286.759,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.771,1764420286.771,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.782,1764420286.782,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.793,1764420286.793,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.805,1764420286.805,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.816,1764420286.816,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.828,1764420286.828,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.839,1764420286.839,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.851,1764420286.851,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.862,1764420286.862,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.874,1764420286.874,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.886,1764420286.886,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.897,1764420286.897,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.908,1764420286.908,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.92,1764420286.92,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.931,1764420286.931,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.942,1764420286.942,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.954,1764420286.954,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.966,1764420286.966,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.977,1764420286.977,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,1.989,1764420286.989,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.001,1764420287.001,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.012,1764420287.012,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.024,1764420287.024,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.037,1764420287.037,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.048,1764420287.048,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.059,1764420287.059,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.071,1764420287.071,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.082,1764420287.082,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.093,1764420287.093,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.105,1764420287.105,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.116,1764420287.116,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.128,1764420287.128,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.14,1764420287.14,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.152,1764420287.152,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.164,1764420287.164,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.175,1764420287.175,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.187,1764420287.187,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.198,1764420287.198,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.209,1764420287.209,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.221,1764420287.221,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.232,1764420287.232,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.243,1764420287.243,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.256,1764420287.256,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.268,1764420287.268,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.279,1764420287.279,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.291,1764420287.291,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.303,1764420287.303,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.315,1764420287.315,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.326,1764420287.326,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.338,1764420287.338,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.349,1764420287.349,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.36,1764420287.36,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.371,1764420287.371,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.382,1764420287.382,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.393,1764420287.393,0,0,0,0,5,2,1,0.3999920001599968
251129_124445,2.405,1764420287.405,0,0,0,0,5,2,1,0.3999920001599968
